fecha;cod_ine;CCAA;total;tipo;Pob_CCAA_2019;UCIS_Públicos;UCIS_Privados;UCI_Total
29/03/2020;16;Pais Vasco;265;fallecidos;2207776;158;21;179
30/03/2020;16;Pais Vasco;297;fallecidos;2207776;158;21;179
31/03/2020;16;Pais Vasco;325;fallecidos;2207776;158;21;179
01/04/2020;16;Pais Vasco;369;fallecidos;2207776;158;21;179
02/04/2020;16;Pais Vasco;412;fallecidos;2207776;158;21;179
03/04/2020;16;Pais Vasco;444;fallecidos;2207776;158;21;179
04/04/2020;16;Pais Vasco;477;fallecidos;2207776;158;21;179
05/04/2020;16;Pais Vasco;515;fallecidos;2207776;158;21;179
06/04/2020;16;Pais Vasco;548;fallecidos;2207776;158;21;179
07/04/2020;16;Pais Vasco;586;fallecidos;2207776;158;21;179
08/04/2020;16;Pais Vasco;635;fallecidos;2207776;158;21;179
09/04/2020;16;Pais Vasco;689;fallecidos;2207776;158;21;179
10/04/2020;16;Pais Vasco;729;fallecidos;2207776;158;21;179
11/04/2020;16;Pais Vasco;765;fallecidos;2207776;158;21;179
12/04/2020;16;Pais Vasco;804;fallecidos;2207776;158;21;179
13/04/2020;16;Pais Vasco;831;fallecidos;2207776;158;21;179
14/04/2020;16;Pais Vasco;859;fallecidos;2207776;158;21;179
15/04/2020;16;Pais Vasco;902;fallecidos;2207776;158;21;179
04/03/2020;1;Andalucia;1;uci;8414240;572;162;734
05/03/2020;1;Andalucia;1;uci;8414240;572;162;734
06/03/2020;1;Andalucia;1;uci;8414240;572;162;734
09/03/2020;1;Andalucia;1;uci;8414240;572;162;734
10/03/2020;1;Andalucia;1;uci;8414240;572;162;734
11/03/2020;1;Andalucia;3;uci;8414240;572;162;734
12/03/2020;1;Andalucia;4;uci;8414240;572;162;734
13/03/2020;1;Andalucia;8;uci;8414240;572;162;734
16/03/2020;1;Andalucia;11;uci;8414240;572;162;734
17/03/2020;1;Andalucia;13;uci;8414240;572;162;734
18/03/2020;1;Andalucia;21;uci;8414240;572;162;734
19/03/2020;1;Andalucia;25;uci;8414240;572;162;734
20/03/2020;1;Andalucia;38;uci;8414240;572;162;734
21/03/2020;1;Andalucia;53;uci;8414240;572;162;734
22/03/2020;1;Andalucia;55;uci;8414240;572;162;734
23/03/2020;1;Andalucia;77;uci;8414240;572;162;734
24/03/2020;1;Andalucia;102;uci;8414240;572;162;734
25/03/2020;1;Andalucia;116;uci;8414240;572;162;734
26/03/2020;1;Andalucia;134;uci;8414240;572;162;734
27/03/2020;1;Andalucia;148;uci;8414240;572;162;734
28/03/2020;1;Andalucia;172;uci;8414240;572;162;734
29/03/2020;1;Andalucia;201;uci;8414240;572;162;734
30/03/2020;1;Andalucia;216;uci;8414240;572;162;734
31/03/2020;1;Andalucia;235;uci;8414240;572;162;734
01/04/2020;1;Andalucia;260;uci;8414240;572;162;734
02/04/2020;1;Andalucia;280;uci;8414240;572;162;734
03/04/2020;1;Andalucia;338;uci;8414240;572;162;734
04/04/2020;1;Andalucia;364;uci;8414240;572;162;734
05/04/2020;1;Andalucia;474;uci;8414240;572;162;734
06/04/2020;1;Andalucia;489;uci;8414240;572;162;734
07/04/2020;1;Andalucia;499;uci;8414240;572;162;734
08/04/2020;1;Andalucia;520;uci;8414240;572;162;734
09/04/2020;1;Andalucia;538;uci;8414240;572;162;734
10/04/2020;1;Andalucia;582;uci;8414240;572;162;734
11/04/2020;1;Andalucia;602;uci;8414240;572;162;734
12/04/2020;1;Andalucia;619;uci;8414240;572;162;734
13/04/2020;1;Andalucia;621;uci;8414240;572;162;734
14/04/2020;1;Andalucia;631;uci;8414240;572;162;734
15/04/2020;1;Andalucia;665;uci;8414240;572;162;734
04/03/2020;2;Aragon;0;uci;1319291;113;22;135
05/03/2020;2;Aragon;1;uci;1319291;113;22;135
06/03/2020;2;Aragon;1;uci;1319291;113;22;135
09/03/2020;2;Aragon;1;uci;1319291;113;22;135
10/03/2020;2;Aragon;3;uci;1319291;113;22;135
11/03/2020;2;Aragon;3;uci;1319291;113;22;135
12/03/2020;2;Aragon;3;uci;1319291;113;22;135
13/03/2020;2;Aragon;3;uci;1319291;113;22;135
16/03/2020;2;Aragon;7;uci;1319291;113;22;135
17/03/2020;2;Aragon;9;uci;1319291;113;22;135
18/03/2020;2;Aragon;9;uci;1319291;113;22;135
19/03/2020;2;Aragon;14;uci;1319291;113;22;135
20/03/2020;2;Aragon;28;uci;1319291;113;22;135
21/03/2020;2;Aragon;33;uci;1319291;113;22;135
22/03/2020;2;Aragon;45;uci;1319291;113;22;135
23/03/2020;2;Aragon;52;uci;1319291;113;22;135
24/03/2020;2;Aragon;66;uci;1319291;113;22;135
25/03/2020;2;Aragon;75;uci;1319291;113;22;135
26/03/2020;2;Aragon;93;uci;1319291;113;22;135
27/03/2020;2;Aragon;114;uci;1319291;113;22;135
28/03/2020;2;Aragon;124;uci;1319291;113;22;135
29/03/2020;2;Aragon;124;uci;1319291;113;22;135
30/03/2020;2;Aragon;156;uci;1319291;113;22;135
31/03/2020;2;Aragon;165;uci;1319291;113;22;135
01/04/2020;2;Aragon;168;uci;1319291;113;22;135
02/04/2020;2;Aragon;178;uci;1319291;113;22;135
03/04/2020;2;Aragon;180;uci;1319291;113;22;135
04/04/2020;2;Aragon;190;uci;1319291;113;22;135
05/04/2020;2;Aragon;233;uci;1319291;113;22;135
06/04/2020;2;Aragon;237;uci;1319291;113;22;135
07/04/2020;2;Aragon;247;uci;1319291;113;22;135
08/04/2020;2;Aragon;255;uci;1319291;113;22;135
09/04/2020;2;Aragon;261;uci;1319291;113;22;135
10/04/2020;2;Aragon;263;uci;1319291;113;22;135
11/04/2020;2;Aragon;266;uci;1319291;113;22;135
12/04/2020;2;Aragon;272;uci;1319291;113;22;135
13/04/2020;2;Aragon;274;uci;1319291;113;22;135
14/04/2020;2;Aragon;280;uci;1319291;113;22;135
15/04/2020;2;Aragon;282;uci;1319291;113;22;135
04/03/2020;3;Asturias;1;uci;1022800;86;7;93
05/03/2020;3;Asturias;2;uci;1022800;86;7;93
06/03/2020;3;Asturias;2;uci;1022800;86;7;93
09/03/2020;3;Asturias;2;uci;1022800;86;7;93
10/03/2020;3;Asturias;2;uci;1022800;86;7;93
11/03/2020;3;Asturias;2;uci;1022800;86;7;93
12/03/2020;3;Asturias;2;uci;1022800;86;7;93
13/03/2020;3;Asturias;2;uci;1022800;86;7;93
16/03/2020;3;Asturias;3;uci;1022800;86;7;93
17/03/2020;3;Asturias;5;uci;1022800;86;7;93
18/03/2020;3;Asturias;5;uci;1022800;86;7;93
19/03/2020;3;Asturias;6;uci;1022800;86;7;93
20/03/2020;3;Asturias;7;uci;1022800;86;7;93
21/03/2020;3;Asturias;12;uci;1022800;86;7;93
22/03/2020;3;Asturias;15;uci;1022800;86;7;93
23/03/2020;3;Asturias;22;uci;1022800;86;7;93
24/03/2020;3;Asturias;23;uci;1022800;86;7;93
25/03/2020;3;Asturias;29;uci;1022800;86;7;93
26/03/2020;3;Asturias;34;uci;1022800;86;7;93
27/03/2020;3;Asturias;47;uci;1022800;86;7;93
28/03/2020;3;Asturias;50;uci;1022800;86;7;93
29/03/2020;3;Asturias;57;uci;1022800;86;7;93
30/03/2020;3;Asturias;60;uci;1022800;86;7;93
31/03/2020;3;Asturias;65;uci;1022800;86;7;93
01/04/2020;3;Asturias;76;uci;1022800;86;7;93
02/04/2020;3;Asturias;79;uci;1022800;86;7;93
03/04/2020;3;Asturias;86;uci;1022800;86;7;93
04/04/2020;3;Asturias;87;uci;1022800;86;7;93
05/04/2020;3;Asturias;90;uci;1022800;86;7;93
06/04/2020;3;Asturias;90;uci;1022800;86;7;93
07/04/2020;3;Asturias;91;uci;1022800;86;7;93
08/04/2020;3;Asturias;91;uci;1022800;86;7;93
09/04/2020;3;Asturias;94;uci;1022800;86;7;93
10/04/2020;3;Asturias;100;uci;1022800;86;7;93
11/04/2020;3;Asturias;105;uci;1022800;86;7;93
12/04/2020;3;Asturias;106;uci;1022800;86;7;93
13/04/2020;3;Asturias;110;uci;1022800;86;7;93
14/04/2020;3;Asturias;111;uci;1022800;86;7;93
15/04/2020;3;Asturias;114;uci;1022800;86;7;93
04/03/2020;4;Baleares;0;uci;1149460;78;46;124
05/03/2020;4;Baleares;0;uci;1149460;78;46;124
06/03/2020;4;Baleares;0;uci;1149460;78;46;124
09/03/2020;4;Baleares;0;uci;1149460;78;46;124
10/03/2020;4;Baleares;1;uci;1149460;78;46;124
11/03/2020;4;Baleares;1;uci;1149460;78;46;124
12/03/2020;4;Baleares;2;uci;1149460;78;46;124
13/03/2020;4;Baleares;2;uci;1149460;78;46;124
16/03/2020;4;Baleares;4;uci;1149460;78;46;124
17/03/2020;4;Baleares;4;uci;1149460;78;46;124
18/03/2020;4;Baleares;4;uci;1149460;78;46;124
19/03/2020;4;Baleares;7;uci;1149460;78;46;124
20/03/2020;4;Baleares;10;uci;1149460;78;46;124
21/03/2020;4;Baleares;14;uci;1149460;78;46;124
22/03/2020;4;Baleares;14;uci;1149460;78;46;124
23/03/2020;4;Baleares;27;uci;1149460;78;46;124
24/03/2020;4;Baleares;35;uci;1149460;78;46;124
25/03/2020;4;Baleares;40;uci;1149460;78;46;124
26/03/2020;4;Baleares;43;uci;1149460;78;46;124
27/03/2020;4;Baleares;46;uci;1149460;78;46;124
28/03/2020;4;Baleares;59;uci;1149460;78;46;124
29/03/2020;4;Baleares;71;uci;1149460;78;46;124
30/03/2020;4;Baleares;80;uci;1149460;78;46;124
31/03/2020;4;Baleares;85;uci;1149460;78;46;124
01/04/2020;4;Baleares;95;uci;1149460;78;46;124
02/04/2020;4;Baleares;105;uci;1149460;78;46;124
03/04/2020;4;Baleares;112;uci;1149460;78;46;124
04/04/2020;4;Baleares;114;uci;1149460;78;46;124
05/04/2020;4;Baleares;120;uci;1149460;78;46;124
06/04/2020;4;Baleares;121;uci;1149460;78;46;124
07/04/2020;4;Baleares;124;uci;1149460;78;46;124
08/04/2020;4;Baleares;129;uci;1149460;78;46;124
09/04/2020;4;Baleares;132;uci;1149460;78;46;124
10/04/2020;4;Baleares;136;uci;1149460;78;46;124
11/04/2020;4;Baleares;137;uci;1149460;78;46;124
12/04/2020;4;Baleares;142;uci;1149460;78;46;124
13/04/2020;4;Baleares;143;uci;1149460;78;46;124
14/04/2020;4;Baleares;145;uci;1149460;78;46;124
15/04/2020;4;Baleares;149;uci;1149460;78;46;124
04/03/2020;5;Canarias;0;uci;2153389;187;50;237
05/03/2020;5;Canarias;0;uci;2153389;187;50;237
06/03/2020;5;Canarias;0;uci;2153389;187;50;237
09/03/2020;5;Canarias;0;uci;2153389;187;50;237
10/03/2020;5;Canarias;1;uci;2153389;187;50;237
11/03/2020;5;Canarias;1;uci;2153389;187;50;237
12/03/2020;5;Canarias;3;uci;2153389;187;50;237
13/03/2020;5;Canarias;2;uci;2153389;187;50;237
16/03/2020;5;Canarias;9;uci;2153389;187;50;237
17/03/2020;5;Canarias;13;uci;2153389;187;50;237
18/03/2020;5;Canarias;17;uci;2153389;187;50;237
19/03/2020;5;Canarias;23;uci;2153389;187;50;237
20/03/2020;5;Canarias;25;uci;2153389;187;50;237
21/03/2020;5;Canarias;29;uci;2153389;187;50;237
22/03/2020;5;Canarias;32;uci;2153389;187;50;237
23/03/2020;5;Canarias;32;uci;2153389;187;50;237
24/03/2020;5;Canarias;36;uci;2153389;187;50;237
25/03/2020;5;Canarias;43;uci;2153389;187;50;237
26/03/2020;5;Canarias;45;uci;2153389;187;50;237
27/03/2020;5;Canarias;61;uci;2153389;187;50;237
28/03/2020;5;Canarias;68;uci;2153389;187;50;237
29/03/2020;5;Canarias;78;uci;2153389;187;50;237
30/03/2020;5;Canarias;84;uci;2153389;187;50;237
31/03/2020;5;Canarias;94;uci;2153389;187;50;237
01/04/2020;5;Canarias;110;uci;2153389;187;50;237
02/04/2020;5;Canarias;113;uci;2153389;187;50;237
03/04/2020;5;Canarias;120;uci;2153389;187;50;237
04/04/2020;5;Canarias;128;uci;2153389;187;50;237
05/04/2020;5;Canarias;129;uci;2153389;187;50;237
06/04/2020;5;Canarias;133;uci;2153389;187;50;237
07/04/2020;5;Canarias;137;uci;2153389;187;50;237
08/04/2020;5;Canarias;138;uci;2153389;187;50;237
09/04/2020;5;Canarias;140;uci;2153389;187;50;237
10/04/2020;5;Canarias;141;uci;2153389;187;50;237
11/04/2020;5;Canarias;144;uci;2153389;187;50;237
12/04/2020;5;Canarias;144;uci;2153389;187;50;237
13/04/2020;5;Canarias;145;uci;2153389;187;50;237
14/04/2020;5;Canarias;147;uci;2153389;187;50;237
15/04/2020;5;Canarias;152;uci;2153389;187;50;237
04/03/2020;6;Cantabria;0;uci;581078;40;0;40
05/03/2020;6;Cantabria;0;uci;581078;40;0;40
06/03/2020;6;Cantabria;0;uci;581078;40;0;40
09/03/2020;6;Cantabria;0;uci;581078;40;0;40
10/03/2020;6;Cantabria;0;uci;581078;40;0;40
11/03/2020;6;Cantabria;0;uci;581078;40;0;40
12/03/2020;6;Cantabria;0;uci;581078;40;0;40
13/03/2020;6;Cantabria;0;uci;581078;40;0;40
16/03/2020;6;Cantabria;2;uci;581078;40;0;40
17/03/2020;6;Cantabria;2;uci;581078;40;0;40
18/03/2020;6;Cantabria;3;uci;581078;40;0;40
19/03/2020;6;Cantabria;4;uci;581078;40;0;40
20/03/2020;6;Cantabria;7;uci;581078;40;0;40
21/03/2020;6;Cantabria;9;uci;581078;40;0;40
22/03/2020;6;Cantabria;9;uci;581078;40;0;40
23/03/2020;6;Cantabria;14;uci;581078;40;0;40
24/03/2020;6;Cantabria;16;uci;581078;40;0;40
25/03/2020;6;Cantabria;18;uci;581078;40;0;40
26/03/2020;6;Cantabria;26;uci;581078;40;0;40
27/03/2020;6;Cantabria;29;uci;581078;40;0;40
28/03/2020;6;Cantabria;37;uci;581078;40;0;40
29/03/2020;6;Cantabria;40;uci;581078;40;0;40
30/03/2020;6;Cantabria;46;uci;581078;40;0;40
31/03/2020;6;Cantabria;50;uci;581078;40;0;40
01/04/2020;6;Cantabria;54;uci;581078;40;0;40
02/04/2020;6;Cantabria;57;uci;581078;40;0;40
03/04/2020;6;Cantabria;59;uci;581078;40;0;40
04/04/2020;6;Cantabria;60;uci;581078;40;0;40
05/04/2020;6;Cantabria;62;uci;581078;40;0;40
06/04/2020;6;Cantabria;65;uci;581078;40;0;40
07/04/2020;6;Cantabria;66;uci;581078;40;0;40
08/04/2020;6;Cantabria;69;uci;581078;40;0;40
09/04/2020;6;Cantabria;71;uci;581078;40;0;40
10/04/2020;6;Cantabria;73;uci;581078;40;0;40
11/04/2020;6;Cantabria;75;uci;581078;40;0;40
12/04/2020;6;Cantabria;75;uci;581078;40;0;40
13/04/2020;6;Cantabria;75;uci;581078;40;0;40
14/04/2020;6;Cantabria;76;uci;581078;40;0;40
15/04/2020;6;Cantabria;76;uci;581078;40;0;40
04/03/2020;8;Castilla-La Mancha;1;uci;2032863;155;13;168
05/03/2020;8;Castilla-La Mancha;1;uci;2032863;155;13;168
06/03/2020;8;Castilla-La Mancha;1;uci;2032863;155;13;168
09/03/2020;8;Castilla-La Mancha;2;uci;2032863;155;13;168
10/03/2020;8;Castilla-La Mancha;2;uci;2032863;155;13;168
11/03/2020;8;Castilla-La Mancha;5;uci;2032863;155;13;168
12/03/2020;8;Castilla-La Mancha;9;uci;2032863;155;13;168
13/03/2020;8;Castilla-La Mancha;10;uci;2032863;155;13;168
16/03/2020;8;Castilla-La Mancha;23;uci;2032863;155;13;168
17/03/2020;8;Castilla-La Mancha;23;uci;2032863;155;13;168
18/03/2020;8;Castilla-La Mancha;29;uci;2032863;155;13;168
19/03/2020;8;Castilla-La Mancha;37;uci;2032863;155;13;168
20/03/2020;8;Castilla-La Mancha;53;uci;2032863;155;13;168
21/03/2020;8;Castilla-La Mancha;65;uci;2032863;155;13;168
22/03/2020;8;Castilla-La Mancha;76;uci;2032863;155;13;168
23/03/2020;8;Castilla-La Mancha;142;uci;2032863;155;13;168
24/03/2020;8;Castilla-La Mancha;182;uci;2032863;155;13;168
25/03/2020;8;Castilla-La Mancha;210;uci;2032863;155;13;168
26/03/2020;8;Castilla-La Mancha;243;uci;2032863;155;13;168
27/03/2020;8;Castilla-La Mancha;273;uci;2032863;155;13;168
28/03/2020;8;Castilla-La Mancha;289;uci;2032863;155;13;168
29/03/2020;8;Castilla-La Mancha;299;uci;2032863;155;13;168
30/03/2020;8;Castilla-La Mancha;302;uci;2032863;155;13;168
31/03/2020;8;Castilla-La Mancha;344;uci;2032863;155;13;168
01/04/2020;8;Castilla-La Mancha;353;uci;2032863;155;13;168
02/04/2020;8;Castilla-La Mancha;355;uci;2032863;155;13;168
03/04/2020;8;Castilla-La Mancha;355;uci;2032863;155;13;168
04/04/2020;8;Castilla-La Mancha;360;uci;2032863;155;13;168
05/04/2020;8;Castilla-La Mancha;357;uci;2032863;155;13;168
06/04/2020;8;Castilla-La Mancha;354;uci;2032863;155;13;168
07/04/2020;8;Castilla-La Mancha;360;uci;2032863;155;13;168
08/04/2020;8;Castilla-La Mancha;354;uci;2032863;155;13;168
09/04/2020;8;Castilla-La Mancha;342;uci;2032863;155;13;168
10/04/2020;8;Castilla-La Mancha;329;uci;2032863;155;13;168
11/04/2020;8;Castilla-La Mancha;316;uci;2032863;155;13;168
12/04/2020;8;Castilla-La Mancha;316;uci;2032863;155;13;168
13/04/2020;8;Castilla-La Mancha;475;uci;2032863;155;13;168
14/04/2020;8;Castilla-La Mancha;486;uci;2032863;155;13;168
15/04/2020;8;Castilla-La Mancha;495;uci;2032863;155;13;168
04/03/2020;7;Castilla y Leon;1;uci;2399548;180;20;200
05/03/2020;7;Castilla y Leon;1;uci;2399548;180;20;200
06/03/2020;7;Castilla y Leon;1;uci;2399548;180;20;200
09/03/2020;7;Castilla y Leon;1;uci;2399548;180;20;200
10/03/2020;7;Castilla y Leon;2;uci;2399548;180;20;200
11/03/2020;7;Castilla y Leon;2;uci;2399548;180;20;200
12/03/2020;7;Castilla y Leon;4;uci;2399548;180;20;200
13/03/2020;7;Castilla y Leon;8;uci;2399548;180;20;200
16/03/2020;7;Castilla y Leon;24;uci;2399548;180;20;200
17/03/2020;7;Castilla y Leon;24;uci;2399548;180;20;200
18/03/2020;7;Castilla y Leon;43;uci;2399548;180;20;200
19/03/2020;7;Castilla y Leon;54;uci;2399548;180;20;200
20/03/2020;7;Castilla y Leon;69;uci;2399548;180;20;200
21/03/2020;7;Castilla y Leon;85;uci;2399548;180;20;200
22/03/2020;7;Castilla y Leon;106;uci;2399548;180;20;200
23/03/2020;7;Castilla y Leon;120;uci;2399548;180;20;200
24/03/2020;7;Castilla y Leon;137;uci;2399548;180;20;200
25/03/2020;7;Castilla y Leon;170;uci;2399548;180;20;200
26/03/2020;7;Castilla y Leon;202;uci;2399548;180;20;200
27/03/2020;7;Castilla y Leon;228;uci;2399548;180;20;200
28/03/2020;7;Castilla y Leon;249;uci;2399548;180;20;200
29/03/2020;7;Castilla y Leon;278;uci;2399548;180;20;200
30/03/2020;7;Castilla y Leon;307;uci;2399548;180;20;200
31/03/2020;7;Castilla y Leon;325;uci;2399548;180;20;200
01/04/2020;7;Castilla y Leon;345;uci;2399548;180;20;200
02/04/2020;7;Castilla y Leon;353;uci;2399548;180;20;200
03/04/2020;7;Castilla y Leon;355;uci;2399548;180;20;200
04/04/2020;7;Castilla y Leon;348;uci;2399548;180;20;200
05/04/2020;7;Castilla y Leon;351;uci;2399548;180;20;200
06/04/2020;7;Castilla y Leon;348;uci;2399548;180;20;200
07/04/2020;7;Castilla y Leon;346;uci;2399548;180;20;200
08/04/2020;7;Castilla y Leon;342;uci;2399548;180;20;200
09/04/2020;7;Castilla y Leon;338;uci;2399548;180;20;200
10/04/2020;7;Castilla y Leon;332;uci;2399548;180;20;200
11/04/2020;7;Castilla y Leon;327;uci;2399548;180;20;200
12/04/2020;7;Castilla y Leon;323;uci;2399548;180;20;200
13/04/2020;7;Castilla y Leon;312;uci;2399548;180;20;200
14/04/2020;7;Castilla y Leon;308;uci;2399548;180;20;200
15/04/2020;7;Castilla y Leon;306;uci;2399548;180;20;200
04/03/2020;9;Cataluna;0;uci;7675217;511;141;652
05/03/2020;9;Cataluna;0;uci;7675217;511;141;652
06/03/2020;9;Cataluna;0;uci;7675217;511;141;652
09/03/2020;9;Cataluna;0;uci;7675217;511;141;652
10/03/2020;9;Cataluna;0;uci;7675217;511;141;652
11/03/2020;9;Cataluna;0;uci;7675217;511;141;652
12/03/2020;9;Cataluna;0;uci;7675217;511;141;652
13/03/2020;9;Cataluna;25;uci;7675217;511;141;652
16/03/2020;9;Cataluna;33;uci;7675217;511;141;652
17/03/2020;9;Cataluna;33;uci;7675217;511;141;652
18/03/2020;9;Cataluna;33;uci;7675217;511;141;652
19/03/2020;9;Cataluna;33;uci;7675217;511;141;652
20/03/2020;9;Cataluna;33;uci;7675217;511;141;652
21/03/2020;9;Cataluna;298;uci;7675217;511;141;652
22/03/2020;9;Cataluna;298;uci;7675217;511;141;652
23/03/2020;9;Cataluna;551;uci;7675217;511;141;652
24/03/2020;9;Cataluna;551;uci;7675217;511;141;652
25/03/2020;9;Cataluna;781;uci;7675217;511;141;652
26/03/2020;9;Cataluna;1021;uci;7675217;511;141;652
27/03/2020;9;Cataluna;1187;uci;7675217;511;141;652
28/03/2020;9;Cataluna;1324;uci;7675217;511;141;652
29/03/2020;9;Cataluna;1391;uci;7675217;511;141;652
30/03/2020;9;Cataluna;1512;uci;7675217;511;141;652
31/03/2020;9;Cataluna;1652;uci;7675217;511;141;652
01/04/2020;9;Cataluna;1769;uci;7675217;511;141;652
02/04/2020;9;Cataluna;1855;uci;7675217;511;141;652
03/04/2020;9;Cataluna;2053;uci;7675217;511;141;652
04/04/2020;9;Cataluna;2108;uci;7675217;511;141;652
05/04/2020;9;Cataluna;2249;uci;7675217;511;141;652
06/04/2020;9;Cataluna;2276;uci;7675217;511;141;652
07/04/2020;9;Cataluna;2391;uci;7675217;511;141;652
08/04/2020;9;Cataluna;2442;uci;7675217;511;141;652
09/04/2020;9;Cataluna;2507;uci;7675217;511;141;652
10/04/2020;9;Cataluna;2582;uci;7675217;511;141;652
11/04/2020;9;Cataluna;2629;uci;7675217;511;141;652
12/04/2020;9;Cataluna;2658;uci;7675217;511;141;652
13/04/2020;9;Cataluna;2713;uci;7675217;511;141;652
14/04/2020;9;Cataluna;2775;uci;7675217;511;141;652
15/04/2020;9;Cataluna;2789;uci;7675217;511;141;652
04/03/2020;10;C. Valenciana;0;uci;5003769;450;101;551
05/03/2020;10;C. Valenciana;0;uci;5003769;450;101;551
06/03/2020;10;C. Valenciana;1;uci;5003769;450;101;551
09/03/2020;10;C. Valenciana;1;uci;5003769;450;101;551
10/03/2020;10;C. Valenciana;1;uci;5003769;450;101;551
11/03/2020;10;C. Valenciana;1;uci;5003769;450;101;551
12/03/2020;10;C. Valenciana;2;uci;5003769;450;101;551
13/03/2020;10;C. Valenciana;2;uci;5003769;450;101;551
16/03/2020;10;C. Valenciana;4;uci;5003769;450;101;551
17/03/2020;10;C. Valenciana;27;uci;5003769;450;101;551
18/03/2020;10;C. Valenciana;40;uci;5003769;450;101;551
19/03/2020;10;C. Valenciana;52;uci;5003769;450;101;551
20/03/2020;10;C. Valenciana;71;uci;5003769;450;101;551
21/03/2020;10;C. Valenciana;84;uci;5003769;450;101;551
22/03/2020;10;C. Valenciana;113;uci;5003769;450;101;551
23/03/2020;10;C. Valenciana;138;uci;5003769;450;101;551
24/03/2020;10;C. Valenciana;161;uci;5003769;450;101;551
25/03/2020;10;C. Valenciana;198;uci;5003769;450;101;551
26/03/2020;10;C. Valenciana;230;uci;5003769;450;101;551
27/03/2020;10;C. Valenciana;252;uci;5003769;450;101;551
28/03/2020;10;C. Valenciana;282;uci;5003769;450;101;551
29/03/2020;10;C. Valenciana;309;uci;5003769;450;101;551
30/03/2020;10;C. Valenciana;336;uci;5003769;450;101;551
31/03/2020;10;C. Valenciana;356;uci;5003769;450;101;551
01/04/2020;10;C. Valenciana;365;uci;5003769;450;101;551
02/04/2020;10;C. Valenciana;379;uci;5003769;450;101;551
03/04/2020;10;C. Valenciana;386;uci;5003769;450;101;551
04/04/2020;10;C. Valenciana;386;uci;5003769;450;101;551
05/04/2020;10;C. Valenciana;381;uci;5003769;450;101;551
06/04/2020;10;C. Valenciana;384;uci;5003769;450;101;551
07/04/2020;10;C. Valenciana;384;uci;5003769;450;101;551
08/04/2020;10;C. Valenciana;371;uci;5003769;450;101;551
09/04/2020;10;C. Valenciana;541;uci;5003769;450;101;551
10/04/2020;10;C. Valenciana;561;uci;5003769;450;101;551
11/04/2020;10;C. Valenciana;565;uci;5003769;450;101;551
12/04/2020;10;C. Valenciana;567;uci;5003769;450;101;551
13/04/2020;10;C. Valenciana;576;uci;5003769;450;101;551
14/04/2020;10;C. Valenciana;581;uci;5003769;450;101;551
15/04/2020;10;C. Valenciana;588;uci;5003769;450;101;551
04/03/2020;11;Extremadura;0;uci;1067710;97;5;102
05/03/2020;11;Extremadura;0;uci;1067710;97;5;102
06/03/2020;11;Extremadura;0;uci;1067710;97;5;102
09/03/2020;11;Extremadura;0;uci;1067710;97;5;102
10/03/2020;11;Extremadura;0;uci;1067710;97;5;102
11/03/2020;11;Extremadura;1;uci;1067710;97;5;102
12/03/2020;11;Extremadura;1;uci;1067710;97;5;102
13/03/2020;11;Extremadura;1;uci;1067710;97;5;102
16/03/2020;11;Extremadura;1;uci;1067710;97;5;102
17/03/2020;11;Extremadura;2;uci;1067710;97;5;102
18/03/2020;11;Extremadura;3;uci;1067710;97;5;102
19/03/2020;11;Extremadura;3;uci;1067710;97;5;102
20/03/2020;11;Extremadura;4;uci;1067710;97;5;102
21/03/2020;11;Extremadura;6;uci;1067710;97;5;102
22/03/2020;11;Extremadura;8;uci;1067710;97;5;102
23/03/2020;11;Extremadura;13;uci;1067710;97;5;102
24/03/2020;11;Extremadura;20;uci;1067710;97;5;102
25/03/2020;11;Extremadura;28;uci;1067710;97;5;102
26/03/2020;11;Extremadura;34;uci;1067710;97;5;102
27/03/2020;11;Extremadura;40;uci;1067710;97;5;102
28/03/2020;11;Extremadura;40;uci;1067710;97;5;102
29/03/2020;11;Extremadura;41;uci;1067710;97;5;102
30/03/2020;11;Extremadura;43;uci;1067710;97;5;102
31/03/2020;11;Extremadura;51;uci;1067710;97;5;102
01/04/2020;11;Extremadura;58;uci;1067710;97;5;102
02/04/2020;11;Extremadura;62;uci;1067710;97;5;102
03/04/2020;11;Extremadura;64;uci;1067710;97;5;102
04/04/2020;11;Extremadura;64;uci;1067710;97;5;102
05/04/2020;11;Extremadura;66;uci;1067710;97;5;102
06/04/2020;11;Extremadura;66;uci;1067710;97;5;102
07/04/2020;11;Extremadura;70;uci;1067710;97;5;102
08/04/2020;11;Extremadura;98;uci;1067710;97;5;102
09/04/2020;11;Extremadura;99;uci;1067710;97;5;102
10/04/2020;11;Extremadura;101;uci;1067710;97;5;102
11/04/2020;11;Extremadura;104;uci;1067710;97;5;102
12/04/2020;11;Extremadura;106;uci;1067710;97;5;102
13/04/2020;11;Extremadura;108;uci;1067710;97;5;102
14/04/2020;11;Extremadura;108;uci;1067710;97;5;102
15/04/2020;11;Extremadura;109;uci;1067710;97;5;102
04/03/2020;12;Galicia;0;uci;2699499;215;48;263
05/03/2020;12;Galicia;0;uci;2699499;215;48;263
06/03/2020;12;Galicia;0;uci;2699499;215;48;263
09/03/2020;12;Galicia;0;uci;2699499;215;48;263
10/03/2020;12;Galicia;2;uci;2699499;215;48;263
11/03/2020;12;Galicia;2;uci;2699499;215;48;263
12/03/2020;12;Galicia;2;uci;2699499;215;48;263
